,standard_names,month,year,Confirmed,stringency_index,lat,lng,Population (2020),Infection_rate
1658,Somalia,4,2020,596.0,57.72000000000003,5.152149,46.199616,15965848,0.0037%
1659,Somalia,5,2020,1375.0,59.02483870967746,5.152149,46.199616,15965848,0.0086%
1660,Somalia,6,2020,948.0,47.53133333333331,5.152149,46.199616,15965848,0.0059%
1661,Somalia,7,2020,288.0,31.48000000000001,5.152149,46.199616,15965848,0.0018%
1662,Somalia,8,2020,98.0,21.355161290322577,5.152149,46.199616,15965848,0.0006%
1663,Somalia,9,2020,278.0,38.27133333333333,5.152149,46.199616,15965848,0.0017%
1664,Somalia,10,2020,353.0,41.667419354838685,5.152149,46.199616,15965848,0.0022%
1665,Somalia,11,2020,510.0,37.52833333333334,5.152149,46.199616,15965848,0.0032%
1666,Somalia,12,2020,211.0,37.96,5.152149,46.199616,15965848,0.0013%
1667,South Africa,1,2020,0.0,0.8070967741935485,-30.559482,22.937506,59436725,0.0000%
1668,South Africa,2,2020,0.0,2.7800000000000007,-30.559482,22.937506,59436725,0.0000%
1669,South Africa,3,2020,1353.0,39.33806451612903,-30.559482,22.937506,59436725,0.0023%
1670,South Africa,4,2020,4294.0,87.96000000000002,-30.559482,22.937506,59436725,0.0072%
1671,South Africa,5,2020,27036.0,84.26000000000005,-30.559482,22.937506,59436725,0.0455%
1672,South Africa,6,2020,118526.0,77.71566666666664,-30.559482,22.937506,59436725,0.1994%
1673,South Africa,7,2020,341974.0,79.24354838709675,-30.559482,22.937506,59436725,0.5754%
1674,South Africa,8,2020,133858.0,77.8696774193548,-30.559482,22.937506,59436725,0.2252%
1675,South Africa,9,2020,47298.0,62.03400000000003,-30.559482,22.937506,59436725,0.0796%
1676,South Africa,10,2020,51113.0,39.453870967741935,-30.559482,22.937506,59436725,0.0860%
1677,South Africa,11,2020,64552.0,41.63433333333335,-30.559482,22.937506,59436725,0.1086%
1678,South Africa,12,2020,111534.0,49.07,-30.559482,22.937506,59436725,0.1877%
1679,South Sudan,1,2020,0.0,0.0,6.876991899999998,31.3069788,11216250,0.0000%
1680,South Sudan,2,2020,0.0,1.1503448275862072,6.876991899999998,31.3069788,11216250,0.0000%
1681,South Sudan,3,2020,0.0,31.33419354838711,6.876991899999998,31.3069788,11216250,0.0000%
1682,South Sudan,4,2020,35.0,80.98799999999999,6.876991899999998,31.3069788,11216250,0.0003%
1683,South Sudan,5,2020,959.0,77.83838709677424,6.876991899999998,31.3069788,11216250,0.0086%
1684,South Sudan,6,2020,1013.0,85.19000000000005,6.876991899999998,31.3069788,11216250,0.0090%
1685,South Sudan,7,2020,315.0,81.6054838709677,6.876991899999998,31.3069788,11216250,0.0028%
1686,South Sudan,8,2020,205.0,79.78000000000004,6.876991899999998,31.3069788,11216250,0.0018%
1687,South Sudan,9,2020,177.0,63.88900000000003,6.876991899999998,31.3069788,11216250,0.0016%
1688,South Sudan,10,2020,201.0,35.78677419354841,6.876991899999998,31.3069788,11216250,0.0018%
1689,South Sudan,11,2020,204.0,41.05333333333333,6.876991899999998,31.3069788,11216250,0.0018%
1690,South Sudan,12,2020,119.0,55.15857142857143,6.876991899999998,31.3069788,11216250,0.0011%
1691,Spain,1,2020,0.0,0.3583870967741935,40.46366700000001,-3.7492199999999998,46757980,0.0000%
1692,Spain,2,2020,45.0,11.110000000000007,40.46366700000001,-3.7492199999999998,46757980,0.0001%
1693,Spain,3,2020,95878.0,51.73225806451613,40.46366700000001,-3.7492199999999998,46757980,0.2051%
1694,Spain,4,2020,330536.0,85.19000000000005,40.46366700000001,-3.7492199999999998,46757980,0.7069%
1695,Spain,5,2020,261816.0,78.58387096774194,40.46366700000001,-3.7492199999999998,46757980,0.5599%
1696,Spain,6,2020,9792.0,54.167333333333346,40.46366700000001,-3.7492199999999998,46757980,0.0209%
1697,Spain,7,2020,39251.0,59.480322580645144,40.46366700000001,-3.7492199999999998,46757980,0.0839%
1698,Spain,8,2020,174336.0,62.798387096774185,40.46366700000001,-3.7492199999999998,46757980,0.3728%
1699,Spain,9,2020,306330.0,61.02000000000003,40.46366700000001,-3.7492199999999998,46757980,0.6551%
1700,Spain,10,2020,416490.0,64.66612903225804,40.46366700000001,-3.7492199999999998,46757980,0.8907%
1701,Spain,11,2020,462509.0,71.29999999999998,40.46366700000001,-3.7492199999999998,46757980,0.9892%
1702,Spain,12,2020,149049.0,71.29999999999998,40.46366700000001,-3.7492199999999998,46757980,0.3188%
1703,Sri Lanka,1,2020,1.0,1.2541935483870967,7.873053999999999,80.77179699999998,21428970,0.0000%
1704,Sri Lanka,2,2020,0.0,8.90517241379311,7.873053999999999,80.77179699999998,21428970,0.0000%
1705,Sri Lanka,3,2020,142.0,54.56935483870968,7.873053999999999,80.77179699999998,21428970,0.0007%
1706,Sri Lanka,4,2020,520.0,91.4196666666667,7.873053999999999,80.77179699999998,21428970,0.0024%
1707,Sri Lanka,5,2020,970.0,79.89903225806452,7.873053999999999,80.77179699999998,21428970,0.0045%
1708,Sri Lanka,6,2020,414.0,60.80466666666665,7.873053999999999,80.77179699999998,21428970,0.0019%
1709,Sri Lanka,7,2020,768.0,52.2677419354839,7.873053999999999,80.77179699999998,21428970,0.0036%
1710,Sri Lanka,8,2020,234.0,36.74032258064517,7.873053999999999,80.77179699999998,21428970,0.0011%
1711,Sri Lanka,9,2020,331.0,27.684000000000008,7.873053999999999,80.77179699999998,21428970,0.0015%
1712,Sri Lanka,10,2020,7283.0,33.30387096774193,7.873053999999999,80.77179699999998,21428970,0.0340%
1713,Sri Lanka,11,2020,13324.0,51.55899999999999,7.873053999999999,80.77179699999998,21428970,0.0622%
1714,Sri Lanka,12,2020,12062.0,49.54,7.873053999999999,80.77179699999998,21428970,0.0563%
1715,Sudan,1,2020,0.0,0.7174193548387097,12.862807,30.217636,44019263,0.0000%
1716,Sudan,2,2020,0.0,5.560000000000001,12.862807,30.217636,44019263,0.0000%
1717,Sudan,3,2020,7.0,39.42741935483871,12.862807,30.217636,44019263,0.0000%
1718,Sudan,4,2020,435.0,81.729,12.862807,30.217636,44019263,0.0010%
1719,Sudan,5,2020,4584.0,87.48806451612901,12.862807,30.217636,44019263,0.0104%
1720,Sudan,6,2020,4231.0,86.97700000000003,12.862807,30.217636,44019263,0.0096%
1721,Sudan,7,2020,2387.0,74.67322580645161,12.862807,30.217636,44019263,0.0054%
1722,Sudan,8,2020,1545.0,72.4167741935484,12.862807,30.217636,44019263,0.0035%
1723,Sudan,9,2020,451.0,60.24566666666668,12.862807,30.217636,44019263,0.0010%
1724,Sudan,10,2020,164.0,41.725806451612904,12.862807,30.217636,44019263,0.0004%
1725,Sudan,11,2020,4006.0,29.08344827586208,12.862807,30.217636,44019263,0.0091%
1726,Sudan,12,2020,4455.0,27.77500000000001,12.862807,30.217636,44019263,0.0101%
1727,Suriname,1,2020,0.0,0.0,3.9193050000000005,-56.02778299999999,587541,0.0000%
1728,Suriname,2,2020,0.0,0.0,3.9193050000000005,-56.02778299999999,587541,0.0000%
1729,Suriname,3,2020,9.0,32.139677419354825,3.9193050000000005,-56.02778299999999,587541,0.0015%
1730,Suriname,4,2020,1.0,80.55833333333334,3.9193050000000005,-56.02778299999999,587541,0.0002%
1731,Suriname,5,2020,13.0,77.77774193548386,3.9193050000000005,-56.02778299999999,587541,0.0022%
1732,Suriname,6,2020,492.0,87.93266666666666,3.9193050000000005,-56.02778299999999,587541,0.0837%
1733,Suriname,7,2020,1135.0,83.39225806451607,3.9193050000000005,-56.02778299999999,587541,0.1932%
1734,Suriname,8,2020,2384.0,83.75580645161295,3.9193050000000005,-56.02778299999999,587541,0.4058%
1735,Suriname,9,2020,843.0,82.68599999999995,3.9193050000000005,-56.02778299999999,587541,0.1435%
1736,Suriname,10,2020,326.0,57.858387096774216,3.9193050000000005,-56.02778299999999,587541,0.0555%
1737,Suriname,11,2020,109.0,57.039333333333346,3.9193050000000005,-56.02778299999999,587541,0.0186%
1738,Suriname,12,2020,147.0,57.196153846153834,3.9193050000000005,-56.02778299999999,587541,0.0250%
1739,Eswatini,1,2020,0.0,0.2690322580645161,-26.522503000000004,31.465866,1162233,0.0000%
1740,Eswatini,2,2020,0.0,5.84241379310345,-26.522503000000004,31.465866,1162233,0.0000%
1741,Eswatini,3,2020,9.0,39.51741935483869,-26.522503000000004,31.465866,1162233,0.0008%
1742,Eswatini,4,2020,91.0,86.78833333333338,-26.522503000000004,31.465866,1162233,0.0078%
1743,Eswatini,5,2020,185.0,84.26000000000005,-26.522503000000004,31.465866,1162233,0.0159%
1744,Eswatini,6,2020,527.0,84.26000000000003,-26.522503000000004,31.465866,1162233,0.0453%
1745,Eswatini,7,2020,1836.0,81.39548387096771,-26.522503000000004,31.465866,1162233,0.1580%
1746,Eswatini,8,2020,1929.0,73.44709677419351,-26.522503000000004,31.465866,1162233,0.1660%
1747,Eswatini,9,2020,905.0,64.80999999999996,-26.522503000000004,31.465866,1162233,0.0779%
1748,Eswatini,10,2020,435.0,55.138387096774224,-26.522503000000004,31.465866,1162233,0.0374%
1749,Eswatini,11,2020,502.0,45.98933333333335,-26.522503000000004,31.465866,1162233,0.0432%
1750,Eswatini,12,2020,783.0,38.88999999999999,-26.522503000000004,31.465866,1162233,0.0674%
1751,Sweden,1,2020,1.0,0.0,60.12816100000001,18.643501,10110233,0.0000%
1752,Sweden,2,2020,13.0,0.0,60.12816100000001,18.643501,10110233,0.0001%
1753,Sweden,3,2020,4820.0,28.017741935483862,60.12816100000001,18.643501,10110233,0.0477%
1754,Sweden,4,2020,16767.0,64.25499999999997,60.12816100000001,18.643501,10110233,0.1658%
1755,Sweden,5,2020,17060.0,64.80999999999996,60.12816100000001,18.643501,10110233,0.1687%
1756,Sweden,6,2020,29263.0,61.47999999999999,60.12816100000001,18.643501,10110233,0.2894%
1757,Sweden,7,2020,9152.0,59.26,60.12816100000001,18.643501,10110233,0.0905%
1758,Sweden,8,2020,7303.0,57.469677419354824,60.12816100000001,18.643501,10110233,0.0722%
1759,Sweden,9,2020,8484.0,55.559999999999974,60.12816100000001,18.643501,10110233,0.0839%
1760,Sweden,10,2020,31492.0,55.559999999999974,60.12816100000001,18.643501,10110233,0.3115%
1761,Sweden,11,2020,118774.0,59.01099999999998,60.12816100000001,18.643501,10110233,1.1748%
1762,Sweden,12,2020,123991.0,67.12857142857142,60.12816100000001,18.643501,10110233,1.2264%
1763,Switzerland,1,2020,0.0,0.0,46.818188,8.227511999999999,8665615,0.0000%
1764,Switzerland,2,2020,18.0,2.394137931034483,46.818188,8.227511999999999,8665615,0.0002%
1765,Switzerland,3,2020,16587.0,49.37290322580647,46.818188,8.227511999999999,8665615,0.1914%
1766,Switzerland,4,2020,12981.0,72.65533333333337,46.818188,8.227511999999999,8665615,0.1498%
1767,Switzerland,5,2020,1276.0,61.73516129032256,46.818188,8.227511999999999,8665615,0.0147%
1768,Switzerland,6,2020,852.0,44.51033333333333,46.818188,8.227511999999999,8665615,0.0098%
1769,Switzerland,7,2020,3518.0,39.20129032258065,46.818188,8.227511999999999,8665615,0.0406%
1770,Switzerland,8,2020,6945.0,43.059999999999974,46.818188,8.227511999999999,8665615,0.0801%
1771,Switzerland,9,2020,11105.0,43.059999999999974,46.818188,8.227511999999999,8665615,0.1282%
1772,Switzerland,10,2020,100969.0,32.780967741935484,46.818188,8.227511999999999,8665615,1.1652%
1773,Switzerland,11,2020,172821.0,57.91800000000002,46.818188,8.227511999999999,8665615,1.9943%
1774,Switzerland,12,2020,76917.0,56.02124999999999,46.818188,8.227511999999999,8665615,0.8876%
1775,Syria,1,2020,0.0,0.0,34.80207499999999,38.996815000000005,17571053,0.0000%
1776,Syria,2,2020,0.0,2.7800000000000007,34.80207499999999,38.996815000000005,17571053,0.0000%
1777,Syria,3,2020,10.0,44.68387096774194,34.80207499999999,38.996815000000005,17571053,0.0001%
1778,Syria,4,2020,33.0,86.29933333333332,34.80207499999999,38.996815000000005,17571053,0.0002%
1779,Syria,5,2020,79.0,83.63354838709677,34.80207499999999,38.996815000000005,17571053,0.0004%
1780,Syria,6,2020,157.0,69.44000000000004,34.80207499999999,38.996815000000005,17571053,0.0009%
1781,Syria,7,2020,478.0,69.44000000000004,34.80207499999999,38.996815000000005,17571053,0.0027%
1782,Syria,8,2020,2008.0,63.2332258064516,34.80207499999999,38.996815000000005,17571053,0.0114%
1783,Syria,9,2020,1435.0,49.91000000000003,34.80207499999999,38.996815000000005,17571053,0.0082%
1784,Syria,10,2020,1528.0,47.107096774193586,34.80207499999999,38.996815000000005,17571053,0.0087%
1785,Syria,11,2020,2159.0,50.14100000000001,34.80207499999999,38.996815000000005,17571053,0.0123%
1786,Syria,12,2020,2041.0,54.17000000000001,34.80207499999999,38.996815000000005,17571053,0.0116%
1787,Taiwan,1,2020,10.0,11.91451612903226,23.69781,120.96051499999999,23824369,0.0000%
1788,Taiwan,2,2020,29.0,28.898965517241365,23.69781,120.96051499999999,23824369,0.0001%
1789,Taiwan,3,2020,283.0,29.149677419354838,23.69781,120.96051499999999,23824369,0.0012%
1790,Taiwan,4,2020,107.0,31.48000000000001,23.69781,120.96051499999999,23824369,0.0004%
1791,Taiwan,5,2020,13.0,27.18322580645159,23.69781,120.96051499999999,23824369,0.0001%
1792,Taiwan,6,2020,5.0,25.095999999999997,23.69781,120.96051499999999,23824369,0.0000%
1793,Taiwan,7,2020,20.0,23.14999999999999,23.69781,120.96051499999999,23824369,0.0001%
1794,Taiwan,8,2020,975.0,23.14999999999999,23.69781,120.96051499999999,23824369,0.0041%
1795,Taiwan,9,2020,26.0,23.14999999999999,23.69781,120.96051499999999,23824369,0.0001%
1796,Taiwan,10,2020,41.0,23.14999999999999,23.69781,120.96051499999999,23824369,0.0002%
1797,Taiwan,11,2020,120.0,23.14999999999999,23.69781,120.96051499999999,23824369,0.0005%
1799,Tajikistan,1,2020,0.0,1.972903225806452,38.861034000000004,71.276093,9573310,0.0000%
1800,Tajikistan,2,2020,0.0,10.727241379310351,38.861034000000004,71.276093,9573310,0.0000%
1801,Tajikistan,3,2020,0.0,16.217096774193543,38.861034000000004,71.276093,9573310,0.0000%
1802,Tajikistan,4,2020,15.0,27.682333333333343,38.861034000000004,71.276093,9573310,0.0002%
1803,Tajikistan,5,2020,3915.0,43.665161290322615,38.861034000000004,71.276093,9573310,0.0409%
1804,Tajikistan,6,2020,1970.0,59.96766666666666,38.861034000000004,71.276093,9573310,0.0206%
1805,Tajikistan,7,2020,1509.0,57.22580645161292,38.861034000000004,71.276093,9573310,0.0158%
1806,Tajikistan,8,2020,1174.0,46.503225806451645,38.861034000000004,71.276093,9573310,0.0123%
1807,Tajikistan,9,2020,1186.0,34.81266666666668,38.861034000000004,71.276093,9573310,0.0124%
1808,Tajikistan,10,2020,1248.0,36.11,38.861034000000004,71.276093,9573310,0.0130%
1809,Tajikistan,11,2020,1177.0,33.42266666666668,38.861034000000004,71.276093,9573310,0.0123%
1810,Tajikistan,12,2020,694.0,33.32999999999999,38.861034000000004,71.276093,9573310,0.0072%
1811,Tanzania,1,2020,0.0,0.17935483870967742,-6.369028,34.888822,60012400,0.0000%
1812,Tanzania,2,2020,0.0,2.7800000000000007,-6.369028,34.888822,60012400,0.0000%
1813,Tanzania,3,2020,19.0,21.206774193548394,-6.369028,34.888822,60012400,0.0000%
1814,Tanzania,4,2020,461.0,48.98066666666667,-6.369028,34.888822,60012400,0.0008%
1815,Tanzania,5,2020,29.0,45.43096774193551,-6.369028,34.888822,60012400,0.0000%
1816,Tanzania,6,2020,0.0,31.915999999999983,-6.369028,34.888822,60012400,0.0000%
1817,Tanzania,7,2020,0.0,26.076129032258052,-6.369028,34.888822,60012400,0.0000%
1818,Tanzania,8,2020,0.0,25.717419354838714,-6.369028,34.888822,60012400,0.0000%
1819,Tanzania,9,2020,0.0,17.22066666666666,-6.369028,34.888822,60012400,0.0000%
1820,Tanzania,10,2020,0.0,11.379032258064509,-6.369028,34.888822,60012400,0.0000%
1821,Tanzania,11,2020,0.0,13.889999999999993,-6.369028,34.888822,60012400,0.0000%
1822,Tanzania,12,2020,0.0,13.89,-6.369028,34.888822,60012400,0.0000%
1823,Thailand,1,2020,19.0,0.0,15.870032,100.992541,69830779,0.0000%
1824,Thailand,2,2020,23.0,0.0,15.870032,100.992541,69830779,0.0000%
1825,Thailand,3,2020,1609.0,35.902580645161294,15.870032,100.992541,69830779,0.0023%
1826,Thailand,4,2020,1303.0,76.26399999999995,15.870032,100.992541,69830779,0.0019%
1827,Thailand,5,2020,127.0,75.0,15.870032,100.992541,69830779,0.0002%
1828,Thailand,6,2020,90.0,62.99333333333334,15.870032,100.992541,69830779,0.0001%
1829,Thailand,7,2020,139.0,52.77999999999998,15.870032,100.992541,69830779,0.0002%
1830,Thailand,8,2020,107.0,51.1658064516129,15.870032,100.992541,69830779,0.0002%
1831,Thailand,9,2020,152.0,46.38600000000003,15.870032,100.992541,69830779,0.0002%
1832,Thailand,10,2020,215.0,47.22000000000002,15.870032,100.992541,69830779,0.0003%
1833,Thailand,11,2020,224.0,48.05400000000001,15.870032,100.992541,69830779,0.0003%
1834,Thailand,12,2020,323.0,50.0,15.870032,100.992541,69830779,0.0005%
1835,Timor-Leste,1,2020,0.0,0.35870967741935483,-8.874217,125.727539,1322667,0.0000%
1836,Timor-Leste,2,2020,0.0,10.343793103448284,-8.874217,125.727539,1322667,0.0000%
1837,Timor-Leste,3,2020,1.0,22.76,-8.874217,125.727539,1322667,0.0001%
1838,Timor-Leste,4,2020,23.0,76.29766666666667,-8.874217,125.727539,1322667,0.0017%
1839,Timor-Leste,5,2020,0.0,61.292580645161294,-8.874217,125.727539,1322667,0.0000%
1840,Timor-Leste,6,2020,0.0,32.71333333333334,-8.874217,125.727539,1322667,0.0000%
1841,Timor-Leste,7,2020,0.0,29.63,-8.874217,125.727539,1322667,0.0000%
1842,Timor-Leste,8,2020,3.0,29.63,-8.874217,125.727539,1322667,0.0002%
1843,Timor-Leste,9,2020,1.0,29.63,-8.874217,125.727539,1322667,0.0001%
1844,Timor-Leste,10,2020,2.0,29.39129032258064,-8.874217,125.727539,1322667,0.0002%
1845,Timor-Leste,11,2020,0.0,26.79333333333333,-8.874217,125.727539,1322667,0.0000%
1846,Timor-Leste,12,2020,1.0,27.78,-8.874217,125.727539,1322667,0.0001%
1847,Togo,1,2020,0.0,0.0,8.619543,0.824782,8310934,0.0000%
1848,Togo,2,2020,0.0,0.0,8.619543,0.824782,8310934,0.0000%
1849,Togo,3,2020,34.0,29.65774193548388,8.619543,0.824782,8310934,0.0004%
1850,Togo,4,2020,82.0,73.02633333333338,8.619543,0.824782,8310934,0.0010%
1851,Togo,5,2020,326.0,73.15000000000005,8.619543,0.824782,8310934,0.0039%
1852,Togo,6,2020,208.0,58.76300000000003,8.619543,0.824782,8310934,0.0025%
1853,Togo,7,2020,291.0,52.35967741935487,8.619543,0.824782,8310934,0.0035%
1854,Togo,8,2020,459.0,46.893870967741954,8.619543,0.824782,8310934,0.0055%
1855,Togo,9,2020,384.0,49.193999999999996,8.619543,0.824782,8310934,0.0046%
1856,Togo,10,2020,547.0,53.79451612903226,8.619543,0.824782,8310934,0.0066%
1857,Togo,11,2020,643.0,52.90333333333332,8.619543,0.824782,8310934,0.0077%
1858,Togo,12,2020,376.0,52.77999999999999,8.619543,0.824782,8310934,0.0045%
1859,Trinidad and Tobago,1,2020,0.0,0.35870967741935483,10.691803,-61.222503,1400283,0.0000%
1860,Trinidad and Tobago,2,2020,0.0,10.91862068965518,10.691803,-61.222503,1400283,0.0000%
1861,Trinidad and Tobago,3,2020,87.0,38.740645161290324,10.691803,-61.222503,1400283,0.0062%
1862,Trinidad and Tobago,4,2020,29.0,81.11133333333333,10.691803,-61.222503,1400283,0.0021%
1863,Trinidad and Tobago,5,2020,1.0,89.42709677419356,10.691803,-61.222503,1400283,0.0001%
1864,Trinidad and Tobago,6,2020,13.0,74.84866666666667,10.691803,-61.222503,1400283,0.0009%
1865,Trinidad and Tobago,7,2020,39.0,60.19000000000004,10.691803,-61.222503,1400283,0.0028%
1866,Trinidad and Tobago,8,2020,1590.0,70.04645161290321,10.691803,-61.222503,1400283,0.1135%
1867,Trinidad and Tobago,9,2020,2772.0,80.55999999999995,10.691803,-61.222503,1400283,0.1980%
1868,Trinidad and Tobago,10,2020,1161.0,72.49032258064516,10.691803,-61.222503,1400283,0.0829%
1869,Trinidad and Tobago,11,2020,977.0,65.74,10.691803,-61.222503,1400283,0.0698%
1870,Trinidad and Tobago,12,2020,286.0,65.74,10.691803,-61.222503,1400283,0.0204%
1871,Tunisia,1,2020,0.0,0.0,33.886917,9.537499,11839918,0.0000%
1872,Tunisia,2,2020,0.0,0.0,33.886917,9.537499,11839918,0.0000%
1873,Tunisia,3,2020,394.0,47.87967741935484,33.886917,9.537499,11839918,0.0033%
1874,Tunisia,4,2020,600.0,90.73999999999997,33.886917,9.537499,11839918,0.0051%
1875,Tunisia,5,2020,83.0,84.88612903225804,33.886917,9.537499,11839918,0.0007%
1876,Tunisia,6,2020,97.0,39.444666666666656,33.886917,9.537499,11839918,0.0008%
1877,Tunisia,7,2020,361.0,26.850000000000016,33.886917,9.537499,11839918,0.0030%
1878,Tunisia,8,2020,2268.0,24.877096774193557,33.886917,9.537499,11839918,0.0192%
1879,Tunisia,9,2020,14610.0,24.876666666666654,33.886917,9.537499,11839918,0.1234%
1880,Tunisia,10,2020,41400.0,54.33064516129034,33.886917,9.537499,11839918,0.3497%
1881,Tunisia,11,2020,36956.0,65.49300000000001,33.886917,9.537499,11839918,0.3121%
1882,Tunisia,12,2020,20813.0,68.52,33.886917,9.537499,11839918,0.1758%
1883,Turkey,1,2020,0.0,0.7174193548387098,38.963745,35.243322,84495243,0.0000%
1884,Turkey,2,2020,0.0,16.375862068965517,38.963745,35.243322,84495243,0.0000%
1885,Turkey,3,2020,13531.0,43.90645161290324,38.963745,35.243322,84495243,0.0160%
1886,Turkey,4,2020,106673.0,76.17666666666669,38.963745,35.243322,84495243,0.1262%
1887,Turkey,5,2020,43738.0,75.93,38.963745,35.243322,84495243,0.0518%
1888,Turkey,6,2020,35964.0,63.890000000000036,38.963745,35.243322,84495243,0.0426%
1889,Turkey,7,2020,30967.0,57.0190322580645,38.963745,35.243322,84495243,0.0366%
1890,Turkey,8,2020,39260.0,47.432580645161316,38.963745,35.243322,84495243,0.0465%
1891,Turkey,9,2020,48530.0,63.71900000000002,38.963745,35.243322,84495243,0.0574%
1892,Turkey,10,2020,56704.0,69.78967741935487,38.963745,35.243322,84495243,0.0671%
1893,Turkey,11,2020,263480.0,63.856666666666676,38.963745,35.243322,84495243,0.3118%
1894,Turkey,12,2020,1343243.0,64.20769230769231,38.963745,35.243322,84495243,1.5897%
1895,Uganda,1,2020,0.0,2.151290322580645,1.373333,32.290275,45974931,0.0000%
1896,Uganda,2,2020,0.0,16.190689655172427,1.373333,32.290275,45974931,0.0000%
1897,Uganda,3,2020,44.0,35.96225806451614,1.373333,32.290275,45974931,0.0001%
1898,Uganda,4,2020,95.0,93.52,1.373333,32.290275,45974931,0.0002%
1899,Uganda,5,2020,598.0,87.66322580645156,1.373333,32.290275,45974931,0.0013%
1900,Uganda,6,2020,472.0,82.99600000000001,1.373333,32.290275,45974931,0.0010%
1901,Uganda,7,2020,265.0,81.75064516129034,1.373333,32.290275,45974931,0.0006%
1902,Uganda,8,2020,1818.0,80.13580645161292,1.373333,32.290275,45974931,0.0040%
1903,Uganda,9,2020,5157.0,79.53566666666669,1.373333,32.290275,45974931,0.0112%
1904,Uganda,10,2020,4366.0,67.6222580645161,1.373333,32.290275,45974931,0.0095%
1905,Uganda,11,2020,7964.0,51.511,1.373333,32.290275,45974931,0.0173%
1906,Uganda,12,2020,9612.0,53.70000000000001,1.373333,32.290275,45974931,0.0209%
1907,Ukraine,1,2020,0.0,0.0,48.379433,31.1655799,43686577,0.0000%
1908,Ukraine,2,2020,0.0,0.0,48.379433,31.1655799,43686577,0.0000%
1909,Ukraine,3,2020,645.0,54.42064516129034,48.379433,31.1655799,43686577,0.0015%
1910,Ukraine,4,2020,9761.0,88.89000000000001,48.379433,31.1655799,43686577,0.0223%
1911,Ukraine,5,2020,13266.0,87.09645161290324,48.379433,31.1655799,43686577,0.0304%
1912,Ukraine,6,2020,21582.0,64.03033333333335,48.379433,31.1655799,43686577,0.0494%
1913,Ukraine,7,2020,26150.0,41.67000000000001,48.379433,31.1655799,43686577,0.0599%
1914,Ukraine,8,2020,52728.0,58.347419354838685,48.379433,31.1655799,43686577,0.1207%
1915,Ukraine,9,2020,90314.0,63.60966666666664,48.379433,31.1655799,43686577,0.2067%
1916,Ukraine,10,2020,184884.0,58.79999999999997,48.379433,31.1655799,43686577,0.4232%
1917,Ukraine,11,2020,353013.0,60.185,48.379433,31.1655799,43686577,0.8081%
1919,United Arab Emirates,1,2020,4.0,0.8070967741935485,23.424076,53.847818000000004,9910892,0.0000%
1920,United Arab Emirates,2,2020,17.0,3.928275862068966,23.424076,53.847818000000004,9910892,0.0002%
1921,United Arab Emirates,3,2020,643.0,43.489354838709666,23.424076,53.847818000000004,9910892,0.0065%
1922,United Arab Emirates,4,2020,11817.0,87.59166666666664,23.424076,53.847818000000004,9910892,0.1192%
1923,United Arab Emirates,5,2020,22076.0,74.43225806451612,23.424076,53.847818000000004,9910892,0.2227%
1924,United Arab Emirates,6,2020,14110.0,72.22000000000001,23.424076,53.847818000000004,9910892,0.1424%
1925,United Arab Emirates,7,2020,11839.0,45.610645161290314,23.424076,53.847818000000004,9910892,0.1195%
1926,United Arab Emirates,8,2020,9725.0,43.40032258064515,23.424076,53.847818000000004,9910892,0.0981%
1927,United Arab Emirates,9,2020,23959.0,45.55533333333334,23.424076,53.847818000000004,9910892,0.2417%
1928,United Arab Emirates,10,2020,38439.0,50.571290322580644,23.424076,53.847818000000004,9910892,0.3878%
1929,United Arab Emirates,11,2020,36231.0,46.10999999999999,23.424076,53.847818000000004,9910892,0.3656%
1930,United Arab Emirates,12,2020,22290.0,49.07,23.424076,53.847818000000004,9910892,0.2249%
1931,United Kingdom,1,2020,2.0,2.2416129032258065,55.378051,-3.435973,67948282,0.0000%
1932,United Kingdom,2,2020,199.0,11.01413793103449,55.378051,-3.435973,67948282,0.0003%
1933,United Kingdom,3,2020,132701.0,36.63322580645162,55.378051,-3.435973,67948282,0.1953%
1934,United Kingdom,4,2020,236937.0,79.63000000000007,55.378051,-3.435973,67948282,0.3487%
1935,United Kingdom,5,2020,78768.0,74.22516129032256,55.378051,-3.435973,67948282,0.1159%
1936,United Kingdom,6,2020,27677.0,70.86599999999999,55.378051,-3.435973,67948282,0.0407%
1937,United Kingdom,7,2020,19577.0,65.38129032258061,55.378051,-3.435973,67948282,0.0288%
1938,United Kingdom,8,2020,33290.0,67.63612903225807,55.378051,-3.435973,67948282,0.0490%
1939,United Kingdom,9,2020,117763.0,65.56933333333332,55.378051,-3.435973,67948282,0.1733%
1940,United Kingdom,10,2020,558947.0,67.89129032258066,55.378051,-3.435973,67948282,0.8226%
1941,United Kingdom,11,2020,618940.0,71.66633333333336,55.378051,-3.435973,67948282,0.9109%
1942,United Kingdom,12,2020,349095.0,69.90812500000001,55.378051,-3.435973,67948282,0.5138%
1943,United States,1,2020,8.0,0.0,37.09024,-95.712891,331341050,0.0000%
1944,United States,2,2020,17.0,5.368275862068967,37.09024,-95.712891,331341050,0.0000%
1945,United States,3,2020,192152.0,45.77451612903228,37.09024,-95.712891,331341050,0.0580%
1946,United States,4,2020,884047.0,72.69000000000005,37.09024,-95.712891,331341050,0.2668%
1947,United States,5,2020,718241.0,72.69000000000005,37.09024,-95.712891,331341050,0.2168%
1948,United States,6,2020,834974.0,70.71133333333336,37.09024,-95.712891,331341050,0.2520%
