,standard_names,month,year,Confirmed,Deaths,Recovered,Active,stringency_index,lat,lng
932,Kazakhstan,3,2020,343.0,5.0,24.0,317.0,45.11419354838712,48.019573,66.923684
933,Kazakhstan,4,2020,3059.0,29.0,842.0,2194.0,92.13000000000008,48.019573,66.923684
934,Kazakhstan,5,2020,7456.0,15.0,4538.0,38743.0,85.1703225806452,48.019573,66.923684
935,Kazakhstan,6,2020,11450.0,148.0,8154.0,73773.0,81.02,48.019573,66.923684
936,Kazakhstan,7,2020,68059.0,605.0,82404.0,279672.0,82.94258064516127,48.019573,66.923684
937,Kazakhstan,8,2020,40306.0,988.0,40728.0,517066.0,80.11000000000004,48.019573,66.923684
938,Kazakhstan,9,2020,10034.0,297.0,28349.0,233409.0,78.88866666666667,48.019573,66.923684
939,Kazakhstan,10,2020,8992.0,148.0,5208.0,100236.0,75.08677419354838,48.019573,66.923684
940,Kazakhstan,11,2020,24864.0,207.0,12315.0,34463.0,67.19100000000003,48.019573,66.923684
941,Kazakhstan,12,2020,15729.0,184.0,14649.0,130387.0,71.33307692307693,48.019573,66.923684
942,Kenya,1,2020,0.0,0.0,0.0,0.0,1.0761290322580648,-0.023559,37.906193
943,Kenya,2,2020,0.0,0.0,0.0,0.0,4.695517241379312,-0.023559,37.906193
944,Kenya,3,2020,59.0,1.0,1.0,57.0,45.75935483870967,-0.023559,37.906193
945,Kenya,4,2020,337.0,16.0,143.0,1103.0,88.58166666666668,-0.023559,37.906193
946,Kenya,5,2020,1566.0,47.0,334.0,2017.0,88.89,-0.023559,37.906193
947,Kenya,6,2020,4404.0,84.0,1561.0,7795.0,87.65533333333342,-0.023559,37.906193
948,Kenya,7,2020,14270.0,193.0,6126.0,39925.0,81.30064516129029,-0.023559,37.906193
949,Kenya,8,2020,13565.0,236.0,11728.0,135001.0,71.446129032258,-0.023559,37.906193
950,Kenya,9,2020,4328.0,134.0,5015.0,167957.0,71.29999999999998,-0.023559,37.906193
951,Kenya,10,2020,16663.0,270.0,42968.0,80023.0,67.44225806451611,-0.023559,37.906193
952,Kenya,11,2020,28426.0,488.0,19468.0,144269.0,62.96000000000002,-0.023559,37.906193
953,Kenya,12,2020,10143.0,160.0,19930.0,175406.0,62.96000000000002,-0.023559,37.906193
954,South Korea,1,2020,11.0,0.0,0.0,11.0,0.08967741935483871,35.907757000000004,127.766922
955,South Korea,2,2020,3139.0,16.0,27.0,3185.0,36.55827586206896,35.907757000000004,127.766922
956,South Korea,3,2020,6636.0,146.0,5516.0,83935.0,62.578709677419354,35.907757000000004,127.766922
957,South Korea,4,2020,988.0,86.0,3664.0,80635.0,66.63766666666668,35.907757000000004,127.766922
958,South Korea,5,2020,729.0,23.0,1350.0,21094.0,43.562580645161255,35.907757000000004,127.766922
959,South Korea,6,2020,1347.0,11.0,1191.0,7020.0,53.67166666666667,35.907757000000004,127.766922
960,South Korea,7,2020,1486.0,19.0,1620.0,17452.0,47.208064516129035,35.907757000000004,127.766922
961,South Korea,8,2020,5846.0,23.0,1965.0,8842.0,47.77451612903226,35.907757000000004,127.766922
962,South Korea,9,2020,3707.0,91.0,6468.0,76372.0,51.03200000000001,35.907757000000004,127.766922
963,South Korea,10,2020,2746.0,51.0,2691.0,20361.0,52.553225806451636,35.907757000000004,127.766922
964,South Korea,11,2020,8017.0,60.0,3528.0,10240.0,45.15100000000003,35.907757000000004,127.766922
965,South Korea,12,2020,13918.0,133.0,6449.0,7336.0,61.04714285714284,35.907757000000004,127.766922
966,Kuwait,1,2020,0.0,0.0,0.0,0.0,1.6141935483870968,29.311659999999996,47.481766
967,Kuwait,2,2020,45.0,0.0,0.0,45.0,8.719310344827582,29.311659999999996,47.481766
968,Kuwait,3,2020,244.0,0.0,73.0,333.0,62.24516129032257,29.311659999999996,47.481766
969,Kuwait,4,2020,3735.0,26.0,1466.0,4497.0,89.96999999999996,29.311659999999996,47.481766
970,Kuwait,5,2020,23019.0,186.0,9847.0,43998.0,96.26677419354841,29.311659999999996,47.481766
971,Kuwait,6,2020,19152.0,142.0,25644.0,245626.0,84.94200000000005,29.311659999999996,47.481766
972,Kuwait,7,2020,20762.0,93.0,20902.0,149018.0,79.80838709677424,29.311659999999996,47.481766
973,Kuwait,8,2020,18152.0,84.0,19292.0,141529.0,65.74,29.311659999999996,47.481766
974,Kuwait,9,2020,20073.0,79.0,19464.0,132007.0,65.74,29.311659999999996,47.481766
975,Kuwait,10,2020,20744.0,169.0,20174.0,100274.0,63.13935483870971,29.311659999999996,47.481766
976,Kuwait,11,2020,16709.0,101.0,20209.0,158245.0,62.96000000000002,29.311659999999996,47.481766
977,Kuwait,12,2020,4896.0,36.0,6284.0,46714.0,62.96000000000002,29.311659999999996,47.481766
978,Kyrgyz Republic,1,2020,0.0,0.0,0.0,0.0,1.9716129032258063,41.20438,74.766098
979,Kyrgyz Republic,2,2020,0.0,0.0,0.0,0.0,14.464137931034474,41.20438,74.766098
980,Kyrgyz Republic,3,2020,107.0,0.0,3.0,104.0,51.17903225806454,41.20438,74.766098
981,Kyrgyz Republic,4,2020,639.0,8.0,459.0,2819.0,92.00666666666672,41.20438,74.766098
982,Kyrgyz Republic,5,2020,1002.0,8.0,708.0,3564.0,83.40838709677422,41.20438,74.766098
983,Kyrgyz Republic,6,2020,3758.0,45.0,1273.0,6927.0,75.92666666666666,41.20438,74.766098
984,Kyrgyz Republic,7,2020,30299.0,1317.0,22594.0,123547.0,76.47967741935487,41.20438,74.766098
985,Kyrgyz Republic,8,2020,8093.0,1178.0,13422.0,164666.0,77.82483870967745,41.20438,74.766098
986,Kyrgyz Republic,9,2020,2771.0,6.0,4420.0,70114.0,68.79800000000002,41.20438,74.766098
987,Kyrgyz Republic,10,2020,12209.0,80.0,7104.0,11797.0,59.511290322580614,41.20438,74.766098
988,Kyrgyz Republic,11,2020,14300.0,131.0,14728.0,114939.0,53.39333333333335,41.20438,74.766098
989,Kyrgyz Republic,12,2020,5501.0,49.0,7340.0,68549.0,53.01083333333333,41.20438,74.766098
990,Laos,1,2020,0.0,0.0,0.0,0.0,0.0,19.856270000000002,102.495496
991,Laos,2,2020,0.0,0.0,0.0,0.0,0.0,19.856270000000002,102.495496
992,Laos,3,2020,9.0,0.0,0.0,9.0,18.877096774193546,19.856270000000002,102.495496
993,Laos,4,2020,10.0,0.0,8.0,83.0,96.30000000000004,19.856270000000002,102.495496
994,Laos,5,2020,0.0,0.0,18.0,34.0,72.04387096774194,19.856270000000002,102.495496
995,Laos,6,2020,0.0,0.0,3.0,1.0,39.65666666666664,19.856270000000002,102.495496
996,Laos,7,2020,1.0,0.0,0.0,1.0,20.37,19.856270000000002,102.495496
997,Laos,8,2020,2.0,0.0,2.0,5.0,36.11,19.856270000000002,102.495496
998,Laos,9,2020,1.0,0.0,1.0,2.0,36.11000000000001,19.856270000000002,102.495496
999,Laos,10,2020,1.0,0.0,0.0,1.0,36.11,19.856270000000002,102.495496
1000,Laos,11,2020,15.0,0.0,4.0,44.0,33.20666666666668,19.856270000000002,102.495496
1001,Laos,12,2020,2.0,0.0,10.0,35.0,29.63,19.856270000000002,102.495496
1002,Latvia,1,2020,0.0,0.0,0.0,0.0,0.08967741935483871,56.879635,24.603189
1003,Latvia,2,2020,0.0,0.0,0.0,0.0,3.3541379310344825,56.879635,24.603189
1004,Latvia,3,2020,398.0,0.0,1.0,397.0,41.33741935483872,56.879635,24.603189
1005,Latvia,4,2020,460.0,15.0,378.0,4776.0,69.44000000000004,56.879635,24.603189
1006,Latvia,5,2020,208.0,9.0,397.0,2893.0,64.33483870967736,56.879635,24.603189
1007,Latvia,6,2020,52.0,6.0,229.0,2253.0,53.333,56.879635,24.603189
1008,Latvia,7,2020,113.0,2.0,78.0,852.0,50.0,56.879635,24.603189
1009,Latvia,8,2020,165.0,2.0,111.0,1018.0,44.534516129032276,56.879635,24.603189
1010,Latvia,9,2020,428.0,3.0,144.0,1373.0,40.12666666666665,56.879635,24.603189
1011,Latvia,10,2020,4070.0,34.0,99.0,3937.0,35.035161290322584,56.879635,24.603189
1012,Latvia,11,2020,11181.0,135.0,389.0,10657.0,51.293333333333365,56.879635,24.603189
1013,Latvia,12,2020,12352.0,203.0,17277.0,26392.0,53.70000000000001,56.879635,24.603189
1014,Lebanon,1,2020,0.0,0.0,0.0,0.0,0.0,33.854721000000005,35.862285
1015,Lebanon,2,2020,4.0,0.0,0.0,4.0,4.597931034482759,33.854721000000005,35.862285
1016,Lebanon,3,2020,466.0,12.0,37.0,430.0,58.15548387096776,33.854721000000005,35.862285
1017,Lebanon,4,2020,255.0,12.0,113.0,3439.0,84.69533333333338,33.854721000000005,35.862285
1018,Lebanon,5,2020,495.0,3.0,562.0,3664.0,78.85483870967745,33.854721000000005,35.862285
1019,Lebanon,6,2020,558.0,7.0,471.0,5919.0,74.06999999999995,33.854721000000005,35.862285
1020,Lebanon,7,2020,2777.0,27.0,578.0,5625.0,59.49935483870967,33.854721000000005,35.862285
1021,Lebanon,8,2020,12753.0,106.0,3050.0,9597.0,50.2358064516129,33.854721000000005,35.862285
1022,Lebanon,9,2020,22326.0,200.0,12754.0,25762.0,61.7883333333333,33.854721000000005,35.862285
1023,Lebanon,10,2020,41594.0,270.0,24059.0,50969.0,59.021290322580654,33.854721000000005,35.862285
1024,Lebanon,11,2020,46716.0,381.0,41410.0,475543.0,74.2003333333333,33.854721000000005,35.862285
1025,Lebanon,12,2020,27000.0,241.0,23678.0,324868.0,87.03999999999998,33.854721000000005,35.862285
1026,Lesotho,1,2020,0.0,0.0,0.0,0.0,0.0,-29.609988,28.233608
1027,Lesotho,2,2020,0.0,0.0,0.0,0.0,0.0,-29.609988,28.233608
1028,Lesotho,3,2020,0.0,0.0,0.0,0.0,40.20419354838711,-29.609988,28.233608
1029,Lesotho,4,2020,0.0,0.0,0.0,0.0,90.73999999999997,-29.609988,28.233608
1030,Lesotho,5,2020,2.0,0.0,1.0,3.0,66.66903225806449,-29.609988,28.233608
1031,Lesotho,6,2020,25.0,0.0,3.0,22.0,59.57000000000003,-29.609988,28.233608
1032,Lesotho,7,2020,577.0,13.0,140.0,633.0,62.09806451612903,-29.609988,28.233608
1033,Lesotho,8,2020,481.0,18.0,384.0,2413.0,71.3,-29.609988,28.233608
1034,Lesotho,9,2020,510.0,5.0,345.0,3622.0,64.908,-29.609988,28.233608
1035,Lesotho,10,2020,358.0,8.0,102.0,3664.0,47.997419354838726,-29.609988,28.233608
1036,Lesotho,11,2020,156.0,0.0,303.0,5145.0,47.22000000000002,-29.609988,28.233608
1037,Liberia,1,2020,0.0,0.0,0.0,0.0,0.5380645161290323,6.4280550000000005,-9.429499000000002
1038,Liberia,2,2020,0.0,0.0,0.0,0.0,5.560000000000001,6.4280550000000005,-9.429499000000002
1039,Liberia,3,2020,3.0,0.0,0.0,3.0,34.91774193548387,6.4280550000000005,-9.429499000000002
1040,Liberia,4,2020,138.0,16.0,45.0,257.0,85.33766666666669,6.4280550000000005,-9.429499000000002
1041,Liberia,5,2020,147.0,11.0,112.0,1240.0,86.88580645161299,6.4280550000000005,-9.429499000000002
1042,Liberia,6,2020,492.0,9.0,167.0,2272.0,80.09333333333338,6.4280550000000005,-9.429499000000002
1043,Liberia,7,2020,406.0,39.0,346.0,5874.0,70.36999999999998,6.4280550000000005,-9.429499000000002
1044,Liberia,8,2020,118.0,7.0,202.0,4175.0,64.66096774193545,6.4280550000000005,-9.429499000000002
1045,Liberia,9,2020,39.0,0.0,349.0,459.0,60.19000000000004,6.4280550000000005,-9.429499000000002
1046,Liberia,10,2020,83.0,0.0,58.0,339.0,58.03774193548389,6.4280550000000005,-9.429499000000002
1047,Liberia,11,2020,169.0,1.0,64.0,412.0,57.41000000000002,6.4280550000000005,-9.429499000000002
1048,Liberia,12,2020,184.0,0.0,63.0,121.0,57.40999999999998,6.4280550000000005,-9.429499000000002
1049,Libya,1,2020,0.0,0.0,0.0,0.0,0.0,26.3351,17.228331
1050,Libya,2,2020,0.0,0.0,0.0,0.0,3.83448275862069,26.3351,17.228331
1051,Libya,3,2020,10.0,0.0,1.0,9.0,40.32354838709677,26.3351,17.228331
1052,Libya,4,2020,51.0,3.0,18.0,210.0,94.75333333333334,26.3351,17.228331
1053,Libya,5,2020,95.0,2.0,34.0,276.0,99.5225806451613,26.3351,17.228331
1054,Libya,6,2020,668.0,19.0,157.0,1045.0,96.052,26.3351,17.228331
1055,Libya,7,2020,2797.0,126.0,409.0,2338.0,91.00774193548384,26.3351,17.228331
1056,Libya,8,2020,10345.0,163.0,841.0,9341.0,88.31806451612906,26.3351,17.228331
1057,Libya,9,2020,20559.0,314.0,17902.0,34709.0,86.10999999999999,26.3351,17.228331
1058,Libya,10,2020,26570.0,306.0,15669.0,82902.0,81.3325806451613,26.3351,17.228331
1059,Libya,11,2020,21714.0,326.0,18788.0,282154.0,79.63000000000007,26.3351,17.228331
1060,Libya,12,2020,10963.0,163.0,10068.0,201228.0,80.24666666666667,26.3351,17.228331
1061,Lithuania,1,2020,0.0,0.0,0.0,0.0,0.0,55.169438,23.881275
1062,Lithuania,2,2020,1.0,0.0,0.0,1.0,1.149655172413793,55.169438,23.881275
1063,Lithuania,3,2020,536.0,8.0,7.0,521.0,50.83483870967742,55.169438,23.881275
1064,Lithuania,4,2020,2297.0,37.0,582.0,11526.0,81.72800000000005,55.169438,23.881275
1065,Lithuania,5,2020,290.0,25.0,647.0,11262.0,73.98645161290322,55.169438,23.881275
1066,Lithuania,6,2020,142.0,8.0,279.0,5819.0,45.92533333333334,55.169438,23.881275
1067,Lithuania,7,2020,258.0,2.0,1708.0,2455.0,31.928387096774202,55.169438,23.881275
1068,Lithuania,8,2020,831.0,6.0,196.0,629.0,34.26,55.169438,23.881275
1069,Lithuania,9,2020,1787.0,6.0,525.0,4541.0,34.26,55.169438,23.881275
1070,Lithuania,10,2020,10131.0,73.0,2507.0,12085.0,50.64483870967742,55.169438,23.881275
1071,Lithuania,11,2020,46501.0,341.0,9339.0,36821.0,62.868000000000016,55.169438,23.881275
1072,Lithuania,12,2020,44885.0,466.0,32349.0,159178.0,62.96,55.169438,23.881275
1073,Luxembourg,1,2020,0.0,0.0,0.0,0.0,0.0,49.815273,6.1295829999999984
1074,Luxembourg,2,2020,1.0,0.0,0.0,1.0,0.0,49.815273,6.1295829999999984
1075,Luxembourg,3,2020,2177.0,23.0,80.0,2074.0,49.93967741935486,49.815273,6.1295829999999984
1076,Luxembourg,4,2020,1606.0,136.0,3133.0,17302.0,76.23466666666666,49.815273,6.1295829999999984
1077,Luxembourg,5,2020,234.0,20.0,620.0,4372.0,58.03419354838711,49.815273,6.1295829999999984
1078,Luxembourg,6,2020,281.0,0.0,165.0,800.0,41.20499999999998,49.815273,6.1295829999999984
1079,Luxembourg,7,2020,2396.0,4.0,1194.0,6075.0,24.941935483870953,49.815273,6.1295829999999984
1080,Luxembourg,8,2020,7858.0,10.0,7932.0,12243.0,37.99322580645162,49.815273,6.1295829999999984
1081,Luxembourg,9,2020,1884.0,0.0,1190.0,4888.0,46.015333333333366,49.815273,6.1295829999999984
1082,Luxembourg,10,2020,8625.0,28.0,12477.0,24542.0,49.610967741935475,49.815273,6.1295829999999984
1083,Luxembourg,11,2020,17544.0,169.0,16005.0,77646.0,57.09833333333335,49.815273,6.1295829999999984
1084,Luxembourg,12,2020,9050.0,113.0,9151.0,60320.0,76.85000000000002,49.815273,6.1295829999999984
1085,Macau,1,2020,0.0,0.0,0.0,0.0,18.099999999999994,22.198745000000002,113.543873
1086,Macau,2,2020,0.0,0.0,0.0,0.0,44.255172413793076,22.198745000000002,113.543873
1087,Macau,3,2020,0.0,0.0,0.0,0.0,40.38451612903226,22.198745000000002,113.543873
1088,Macau,4,2020,0.0,0.0,0.0,0.0,42.25233333333335,22.198745000000002,113.543873
1089,Macau,5,2020,0.0,0.0,0.0,0.0,38.85677419354841,22.198745000000002,113.543873
1090,Macau,6,2020,0.0,0.0,0.0,0.0,32.408333333333324,22.198745000000002,113.543873
1091,Macau,7,2020,0.0,0.0,0.0,0.0,23.14999999999999,22.198745000000002,113.543873
1092,Macau,8,2020,0.0,0.0,0.0,0.0,23.14999999999999,22.198745000000002,113.543873
1093,Macau,9,2020,0.0,0.0,0.0,0.0,23.14999999999999,22.198745000000002,113.543873
1094,Macau,10,2020,0.0,0.0,0.0,0.0,23.14999999999999,22.198745000000002,113.543873
1095,Macau,11,2020,0.0,0.0,0.0,0.0,23.14999999999999,22.198745000000002,113.543873
1096,Madagascar,1,2020,0.0,0.0,0.0,0.0,0.0,-18.766947000000002,46.869107
1097,Madagascar,2,2020,0.0,0.0,0.0,0.0,0.0,-18.766947000000002,46.869107
1098,Madagascar,3,2020,57.0,0.0,0.0,57.0,34.707741935483874,-18.766947000000002,46.869107
1099,Madagascar,4,2020,71.0,0.0,92.0,976.0,85.46266666666664,-18.766947000000002,46.869107
1100,Madagascar,5,2020,836.0,6.0,76.0,704.0,69.38354838709672,-18.766947000000002,46.869107
1101,Madagascar,6,2020,1443.0,14.0,826.0,4309.0,70.18466666666663,-18.766947000000002,46.869107
1102,Madagascar,7,2020,8654.0,86.0,6813.0,27595.0,68.98,-18.766947000000002,46.869107
1103,Madagascar,8,2020,3995.0,86.0,6025.0,37376.0,67.39709677419353,-18.766947000000002,46.869107
1104,Madagascar,9,2020,1545.0,38.0,1469.0,12457.0,58.94999999999998,-18.766947000000002,46.869107
1105,Madagascar,10,2020,703.0,14.0,1108.0,5958.0,43.48806451612903,-18.766947000000002,46.869107
1106,Madagascar,11,2020,230.0,7.0,248.0,443.0,37.03999999999999,-18.766947000000002,46.869107
1107,Madagascar,12,2020,246.0,8.0,335.0,765.0,42.02615384615385,-18.766947000000002,46.869107
1108,Malawi,1,2020,0.0,0.0,0.0,0.0,0.0,-13.254307999999998,34.301525
1109,Malawi,2,2020,0.0,0.0,0.0,0.0,3.642758620689656,-13.254307999999998,34.301525
1110,Malawi,3,2020,0.0,0.0,0.0,0.0,25.090967741935483,-13.254307999999998,34.301525
1111,Malawi,4,2020,37.0,3.0,7.0,125.0,57.7176666666667,-13.254307999999998,34.301525
1112,Malawi,5,2020,247.0,1.0,35.0,423.0,60.19000000000004,-13.254307999999998,34.301525
1113,Malawi,6,2020,940.0,10.0,218.0,1655.0,60.19000000000004,-13.254307999999998,34.301525
1114,Malawi,7,2020,2854.0,100.0,1615.0,8502.0,60.19000000000004,-13.254307999999998,34.301525
1115,Malawi,8,2020,1488.0,61.0,1285.0,31029.0,63.76677419354836,-13.254307999999998,34.301525
1116,Malawi,9,2020,207.0,4.0,1103.0,36243.0,55.89700000000003,-13.254307999999998,34.301525
1117,Malawi,10,2020,157.0,5.0,1060.0,16261.0,52.36225806451614,-13.254307999999998,34.301525
1118,Malawi,11,2020,98.0,1.0,132.0,4398.0,50.93,-13.254307999999998,34.301525
1119,Malawi,12,2020,120.0,2.0,207.0,1854.0,50.92999999999999,-13.254307999999998,34.301525
1120,Malaysia,1,2020,8.0,0.0,0.0,8.0,6.271612903225808,4.210483999999999,101.97576600000001
1121,Malaysia,2,2020,17.0,0.0,18.0,75.0,19.440000000000005,4.210483999999999,101.97576600000001
1122,Malaysia,3,2020,2741.0,43.0,519.0,2179.0,47.192258064516146,4.210483999999999,101.97576600000001
1123,Malaysia,4,2020,3236.0,59.0,3634.0,43468.0,73.15000000000005,4.210483999999999,101.97576600000001
1124,Malaysia,5,2020,1817.0,13.0,2182.0,30505.0,71.41322580645162,4.210483999999999,101.97576600000001
1125,Malaysia,6,2020,820.0,6.0,2001.0,19210.0,60.7116666666667,4.210483999999999,101.97576600000001
1126,Malaysia,7,2020,337.0,4.0,290.0,1045.0,49.73322580645161,4.210483999999999,101.97576600000001
1127,Malaysia,8,2020,364.0,2.0,410.0,2887.0,56.752580645161316,4.210483999999999,101.97576600000001
1128,Malaysia,9,2020,1884.0,9.0,913.0,3649.0,55.37333333333331,4.210483999999999,101.97576600000001
1129,Malaysia,10,2020,20324.0,113.0,11281.0,29445.0,61.43967741935484,4.210483999999999,101.97576600000001
1130,Malaysia,11,2020,34149.0,111.0,33511.0,144758.0,78.51633333333331,4.210483999999999,101.97576600000001
1131,Mali,1,2020,0.0,0.0,0.0,0.0,0.0,17.570692,-3.9961660000000006
1132,Mali,2,2020,0.0,0.0,0.0,0.0,0.0,17.570692,-3.9961660000000006
1133,Mali,3,2020,28.0,2.0,0.0,44.0,20.966774193548392,17.570692,-3.9961660000000006
1134,Mali,4,2020,462.0,24.0,135.0,639.0,72.22000000000001,17.570692,-3.9961660000000006
1135,Mali,5,2020,775.0,51.0,581.0,4081.0,60.2425806451613,17.570692,-3.9961660000000006
1136,Mali,6,2020,916.0,39.0,758.0,7364.0,52.90333333333332,17.570692,-3.9961660000000006
1137,Mali,7,2020,354.0,8.0,463.0,9911.0,52.600645161290295,17.570692,-3.9961660000000006
1138,Mali,8,2020,241.0,2.0,232.0,5283.0,47.22000000000002,17.570692,-3.9961660000000006
1139,Mali,9,2020,342.0,5.0,284.0,5704.0,45.12333333333333,17.570692,-3.9961660000000006
1140,Mali,10,2020,436.0,5.0,300.0,6231.0,39.21548387096776,17.570692,-3.9961660000000006
1141,Mali,11,2020,1156.0,20.0,453.0,4827.0,37.960000000000015,17.570692,-3.9961660000000006
1142,Mali,12,2020,1410.0,59.0,565.0,6666.0,37.96,17.570692,-3.9961660000000006
1143,Malta,1,2020,0.0,0.0,0.0,0.0,1.2554838709677418,35.937496,14.375416
1144,Malta,2,2020,0.0,0.0,0.0,0.0,6.707931034482763,35.937496,14.375416
1145,Malta,3,2020,169.0,0.0,2.0,167.0,47.57967741935485,35.937496,14.375416
1146,Malta,4,2020,296.0,4.0,349.0,4007.0,86.66933333333333,35.937496,14.375416
1147,Malta,5,2020,153.0,5.0,1024.0,1514.0,85.84322580645158,35.937496,14.375416
1148,Malta,6,2020,52.0,0.0,106.0,608.0,52.03466666666669,35.937496,14.375416
1149,Malta,7,2020,154.0,0.0,25.0,242.0,32.19741935483872,35.937496,14.375416
1150,Malta,8,2020,2407.0,3.0,1517.0,7208.0,40.43967741935483,35.937496,14.375416
1151,Malta,9,2020,1175.0,23.0,1162.0,8022.0,42.59,35.937496,14.375416
1152,Malta,10,2020,2984.0,27.0,1593.0,6098.0,47.28064516129032,35.937496,14.375416
1153,Malta,11,2020,3831.0,141.0,3510.0,23182.0,52.77999999999998,35.937496,14.375416
1154,Malta,12,2020,1696.0,46.0,2115.0,24184.0,52.77999999999998,35.937496,14.375416
1155,Mauritania,1,2020,0.0,0.0,0.0,0.0,0.0,21.00789,-10.940835
1156,Mauritania,2,2020,0.0,0.0,0.0,0.0,4.793103448275864,21.00789,-10.940835
1157,Mauritania,3,2020,6.0,1.0,2.0,11.0,33.81387096774193,21.00789,-10.940835
1158,Mauritania,4,2020,2.0,0.0,4.0,2.0,77.78,21.00789,-10.940835
1159,Mauritania,5,2020,522.0,22.0,21.0,479.0,77.78000000000002,21.00789,-10.940835
1160,Mauritania,6,2020,3833.0,106.0,1595.0,2132.0,77.78,21.00789,-10.940835
1161,Mauritania,7,2020,1947.0,28.0,3340.0,41918.0,40.560645161290346,21.00789,-10.940835
1162,Mauritania,8,2020,738.0,2.0,1502.0,16170.0,29.63,21.00789,-10.940835
1163,Mauritania,9,2020,454.0,2.0,656.0,5038.0,20.091999999999995,21.00789,-10.940835
1164,Mauritania,10,2020,201.0,2.0,313.0,2483.0,17.589999999999993,21.00789,-10.940835
1165,Mauritania,11,2020,898.0,14.0,299.0,1348.0,17.58999999999999,21.00789,-10.940835
1166,Mauritania,12,2020,3445.0,87.0,694.0,2664.0,39.284285714285716,21.00789,-10.940835
1167,Mauritius,1,2020,0.0,0.0,0.0,0.0,0.0,-20.348404000000002,57.55215200000001
1168,Mauritius,2,2020,0.0,0.0,0.0,0.0,0.0,-20.348404000000002,57.55215200000001
1169,Mauritius,3,2020,143.0,5.0,0.0,138.0,28.585161290322574,-20.348404000000002,57.55215200000001
1170,Mauritius,4,2020,523.0,5.0,310.0,2603.0,82.41,-20.348404000000002,57.55215200000001
1171,Mauritius,5,2020,3.0,0.0,12.0,39.0,79.53935483870966,-20.348404000000002,57.55215200000001
1172,Mauritius,6,2020,6.0,0.0,4.0,7.0,45.76966666666665,-20.348404000000002,57.55215200000001
1173,Mauritius,7,2020,3.0,0.0,6.0,4.0,17.923225806451622,-20.348404000000002,57.55215200000001
1174,Mauritius,8,2020,12.0,0.0,3.0,13.0,17.74419354838711,-20.348404000000002,57.55215200000001
1175,Mauritius,9,2020,25.0,0.0,9.0,34.0,22.220000000000013,-20.348404000000002,57.55215200000001
1176,Mauritius,10,2020,60.0,0.0,54.0,178.0,16.67000000000001,-20.348404000000002,57.55215200000001
1177,Mauritius,11,2020,63.0,0.0,58.0,194.0,16.670000000000012,-20.348404000000002,57.55215200000001
1178,Mauritius,12,2020,20.0,0.0,33.0,85.0,16.67,-20.348404000000002,57.55215200000001
1179,Mexico,1,2020,0.0,0.0,0.0,0.0,0.0,23.634501,-102.552784
1180,Mexico,2,2020,4.0,0.0,0.0,4.0,0.1917241379310345,23.634501,-102.552784
1181,Mexico,3,2020,1211.0,29.0,35.0,1158.0,19.923870967741934,23.634501,-102.552784
1182,Mexico,4,2020,18009.0,1830.0,11388.0,28950.0,82.41,23.634501,-102.552784
1183,Mexico,5,2020,71440.0,8071.0,52349.0,93283.0,82.40999999999998,23.634501,-102.552784
1184,Mexico,6,2020,135425.0,17839.0,110766.0,253930.0,71.51199999999997,23.634501,-102.552784
1185,Mexico,7,2020,198548.0,18919.0,423816.0,400782.0,70.82999999999997,23.634501,-102.552784
1186,Mexico,8,2020,174923.0,17726.0,169107.0,568036.0,72.26612903225805,23.634501,-102.552784
1187,Mexico,9,2020,143656.0,13232.0,131785.0,456774.0,71.91466666666666,23.634501,-102.552784
1188,Mexico,10,2020,181746.0,14107.0,151364.0,417521.0,72.23741935483874,23.634501,-102.552784
1189,Mexico,11,2020,188581.0,14187.0,868570.0,1463565.0,71.76,23.634501,-102.552784
1190,Mexico,12,2020,188003.0,11309.0,138811.0,455240.0,71.76,23.634501,-102.552784
1191,Moldova,1,2020,0.0,0.0,0.0,0.0,1.4348387096774196,47.411631,28.369884999999996
1192,Moldova,2,2020,0.0,0.0,0.0,0.0,5.942068965517245,47.411631,28.369884999999996
1193,Moldova,3,2020,353.0,4.0,18.0,360.0,49.04387096774192,47.411631,28.369884999999996
1194,Moldova,4,2020,3544.0,112.0,1164.0,6760.0,85.83533333333338,47.411631,28.369884999999996
1195,Moldova,5,2020,4354.0,179.0,3399.0,29194.0,82.35032258064514,47.411631,28.369884999999996
1196,Moldova,6,2020,8362.0,250.0,4801.0,25806.0,80.55999999999995,47.411631,28.369884999999996
1197,Moldova,7,2020,8120.0,233.0,7887.0,88421.0,67.89290322580648,47.411631,28.369884999999996
1198,Moldova,8,2020,12187.0,217.0,8603.0,81718.0,57.41000000000002,47.411631,28.369884999999996
1199,Moldova,9,2020,16122.0,325.0,13125.0,93218.0,47.19100000000002,47.411631,28.369884999999996
1200,Moldova,10,2020,22998.0,465.0,16785.0,108217.0,47.073870967741954,47.411631,28.369884999999996
1201,Moldova,11,2020,31324.0,519.0,39572.0,260779.0,48.70533333333334,47.411631,28.369884999999996
1202,Moldova,12,2020,25996.0,396.0,20258.0,49378.0,57.40999999999998,47.411631,28.369884999999996
1203,Monaco,1,2020,0.0,0.0,0.0,0.0,2.3896774193548387,43.73841760000001,7.424615799999999
1204,Monaco,2,2020,1.0,0.0,0.0,1.0,9.898620689655168,43.73841760000001,7.424615799999999
1205,Monaco,3,2020,51.0,1.0,2.0,48.0,64.4258064516129,43.73841760000001,7.424615799999999
